Contig	Lean 	Siscowet 
Snamaycush_8098	17	15
Snamaycush_8099	9	7
Snamaycush_8100	344	324
Snamaycush_8101	20	17
Snamaycush_8102	10	5
Snamaycush_8103	125	143
Snamaycush_8104	4	0
Snamaycush_8105	58	67
Snamaycush_8106	19	11
Snamaycush_8107	12	12
Snamaycush_8108	2	0
Snamaycush_8109	12	14
Snamaycush_8110	4	2
Snamaycush_8111	144	145
Snamaycush_8112	51	31
Snamaycush_8113	3560	2887
Snamaycush_8114	25	25
Snamaycush_8115	5	15
Snamaycush_8116	10	10
Snamaycush_8117	26	18
Snamaycush_8118	13	11
Snamaycush_8119	2461	1493
Snamaycush_8120	12	10
Snamaycush_8121	21	22
Snamaycush_8122	39	36
Snamaycush_8123	12	18
Snamaycush_8124	275	184
Snamaycush_8125	2	3
Snamaycush_8126	26	12
Snamaycush_8127	8	3
Snamaycush_8128	67	70
Snamaycush_8129	31	27
Snamaycush_8130	20	22
Snamaycush_8131	18	12
Snamaycush_8132	5	0
Snamaycush_8133	94	58
Snamaycush_8134	1165	896
Snamaycush_8135	30	20
Snamaycush_8136	91	68
Snamaycush_8137	54	51
Snamaycush_8138	31	36
Snamaycush_8139	853	590
Snamaycush_8140	4	4
Snamaycush_8141	21	17
Snamaycush_8142	6	10
Snamaycush_8143	92	86
Snamaycush_8144	235	240
Snamaycush_8145	4666	3072
Snamaycush_8146	5	1
Snamaycush_8147	8	11
Snamaycush_8148	123	108
Snamaycush_8149	485	446
Snamaycush_8150	50	32
Snamaycush_8151	8	8
Snamaycush_8152	1675	1123
Snamaycush_8153	15	13
Snamaycush_8154	39	30
Snamaycush_8155	87	65
Snamaycush_8156	357	200
Snamaycush_8157	109	84
Snamaycush_8158	15	9
Snamaycush_8159	1367	1055
Snamaycush_8160	2	1
Snamaycush_8161	7	10
Snamaycush_8162	17	2
Snamaycush_8163	224	185
Snamaycush_8164	10	12
Snamaycush_8165	4	3
Snamaycush_8166	7	7
Snamaycush_8167	2372	1708
Snamaycush_8168	7	5
Snamaycush_8169	181	162
Snamaycush_8170	31	19
Snamaycush_8171	1197	913
Snamaycush_8172	80	61
Snamaycush_8173	70	71
Snamaycush_8174	24	19
Snamaycush_8175	1629	1252
Snamaycush_8176	241	702
Snamaycush_8177	9	8
Snamaycush_8178	75	40
Snamaycush_8179	0	1
Snamaycush_8180	99	90
Snamaycush_8181	1	1
Snamaycush_8182	4	3
Snamaycush_8183	4	5
Snamaycush_8184	246	219
Snamaycush_8185	337	220
Snamaycush_8186	15	6
Snamaycush_8187	14	18
Snamaycush_8188	108	94
Snamaycush_8189	15	3
Snamaycush_8190	307	200
Snamaycush_8191	95	55
Snamaycush_8192	10	3
Snamaycush_8193	2	3
Snamaycush_8194	220	160
Snamaycush_8195	23	24
Snamaycush_8196	77	44
Snamaycush_8197	1381	1509
Snamaycush_8198	324	229
Snamaycush_8199	1	4
Snamaycush_8200	114	133
Snamaycush_8201	152	139
Snamaycush_8202	2	1
Snamaycush_8203	347	239
Snamaycush_8204	21	20
Snamaycush_8205	17	12
Snamaycush_8206	8488	5923
Snamaycush_8207	190	165
Snamaycush_8208	1408	970
Snamaycush_8209	8	8
Snamaycush_8210	4	3
Snamaycush_8211	14	20
Snamaycush_8212	58	63
Snamaycush_8213	2302	1939
Snamaycush_8214	153	95
Snamaycush_8215	51	20
Snamaycush_8216	198	138
Snamaycush_8217	4	1
Snamaycush_8218	42	68
Snamaycush_8219	4	7
Snamaycush_8220	30	16
Snamaycush_8221	6	12
Snamaycush_8222	0	3
Snamaycush_8223	135	123
Snamaycush_8224	3	6
Snamaycush_8225	104	73
Snamaycush_8226	43	25
Snamaycush_8227	1	0
Snamaycush_8228	128	78
Snamaycush_8229	13	8
Snamaycush_8230	10	17
Snamaycush_8231	66	63
Snamaycush_8232	5	2
Snamaycush_8233	44	41
Snamaycush_8234	3	0
Snamaycush_8235	35	24
Snamaycush_8236	7	7
Snamaycush_8237	36	23
Snamaycush_8238	185	75
Snamaycush_8239	60	53
Snamaycush_8240	0	1
Snamaycush_8241	36	34
Snamaycush_8242	1	1
Snamaycush_8243	83	62
Snamaycush_8244	13	14
Snamaycush_8245	14	5
Snamaycush_8246	1	10
Snamaycush_8247	11	10
Snamaycush_8248	9	8
Snamaycush_8249	0	0
Snamaycush_8250	2	4
Snamaycush_8251	10	9
Snamaycush_8252	2	1
Snamaycush_8253	2	2
Snamaycush_8254	4	2
Snamaycush_8255	5	5
Snamaycush_8256	0	0
Snamaycush_8257	8	8
Snamaycush_8258	7	10
Snamaycush_8259	0	2
Snamaycush_8260	3	2
Snamaycush_8261	20	16
Snamaycush_8262	4	2
Snamaycush_8263	0	2
Snamaycush_8264	0	3
Snamaycush_8265	1	1
Snamaycush_8266	1	0
Snamaycush_8267	1	3
Snamaycush_8268	37	48
Snamaycush_8269	22	7
Snamaycush_8270	4	1
Snamaycush_8271	2	5
Snamaycush_8272	1	2
Snamaycush_8273	0	1
Snamaycush_8274	7	2
Snamaycush_8275	21	12
Snamaycush_8276	11	7
Snamaycush_8277	29	23
Snamaycush_8278	20	30
Snamaycush_8279	2	1
Snamaycush_8280	7	3
Snamaycush_8281	112	92
Snamaycush_8282	11	5
Snamaycush_8283	235	153
Snamaycush_8284	17	8
Snamaycush_8285	45	33
Snamaycush_8286	186	151
Snamaycush_8287	4	2
Snamaycush_8288	40	40
Snamaycush_8289	13	15
Snamaycush_8290	0	0
Snamaycush_8291	10	10
Snamaycush_8292	15	11
Snamaycush_8293	22	14
Snamaycush_8294	9	9
Snamaycush_8295	9	6
Snamaycush_8296	3	2
Snamaycush_8297	32	22
Snamaycush_8298	42	34
Snamaycush_8299	55	39
Snamaycush_8300	3	5
Snamaycush_8301	456	341
Snamaycush_8302	9	8
Snamaycush_8303	0	2
Snamaycush_8304	1	2
Snamaycush_8305	43	23
Snamaycush_8306	48	45
Snamaycush_8307	6	7
Snamaycush_8308	85	67
Snamaycush_8309	6	2
Snamaycush_8310	1	3
Snamaycush_8311	4	0
Snamaycush_8312	9	5
Snamaycush_8313	39	25
Snamaycush_8314	22	16
Snamaycush_8315	1	0
Snamaycush_8316	22	26
Snamaycush_8317	14	13
Snamaycush_8318	1	9
Snamaycush_8319	8	7
Snamaycush_8320	2	0
Snamaycush_8321	3	2
Snamaycush_8322	3	2
Snamaycush_8323	4	10
Snamaycush_8324	0	2
Snamaycush_8325	1	0
Snamaycush_8326	8	5
Snamaycush_8327	164	120
Snamaycush_8328	199	120
Snamaycush_8329	40	27
Snamaycush_8330	2	4
Snamaycush_8331	21	26
Snamaycush_8332	17	23
Snamaycush_8333	0	0
Snamaycush_8334	6	4
Snamaycush_8335	9	8
Snamaycush_8336	144	129
Snamaycush_8337	7	1
Snamaycush_8338	27	36
Snamaycush_8339	36	32
Snamaycush_8340	85	64
Snamaycush_8341	7	3
Snamaycush_8342	4	3
Snamaycush_8343	5	6
Snamaycush_8344	10	1
Snamaycush_8345	8	8
Snamaycush_8346	1	0
Snamaycush_8347	103	73
Snamaycush_8348	5	7
Snamaycush_8349	16	17
Snamaycush_8350	453	321
Snamaycush_8351	329	269
Snamaycush_8352	19	26
Snamaycush_8353	16	9
Snamaycush_8354	1001	732
Snamaycush_8355	0	0
Snamaycush_8356	12	9
Snamaycush_8357	5	3
Snamaycush_8358	82	83
Snamaycush_8359	57	45
Snamaycush_8360	2	6
Snamaycush_8361	21	14
Snamaycush_8362	4	5
Snamaycush_8363	4	0
Snamaycush_8364	56	40
Snamaycush_8365	1	1
Snamaycush_8366	9	6
Snamaycush_8367	17	19
Snamaycush_8368	82	55
Snamaycush_8369	371	276
Snamaycush_8370	10	2
Snamaycush_8371	22	19
Snamaycush_8372	82	53
Snamaycush_8373	16	17
Snamaycush_8374	23	8
Snamaycush_8375	76	65
Snamaycush_8376	13	13
Snamaycush_8377	16	13
Snamaycush_8378	1	2
Snamaycush_8379	25	13
Snamaycush_8380	49	41
Snamaycush_8381	3	3
Snamaycush_8382	6	7
Snamaycush_8383	21	13
Snamaycush_8384	0	0
Snamaycush_8385	7	2
Snamaycush_8386	91	53
Snamaycush_8387	3	4
Snamaycush_8388	1	0
Snamaycush_8389	11	4
Snamaycush_8390	1	2
Snamaycush_8391	311	224
Snamaycush_8392	16	10
Snamaycush_8393	100	71
Snamaycush_8394	2	4
Snamaycush_8395	69	61
Snamaycush_8396	0	0
Snamaycush_8397	97	70
Snamaycush_8398	2	1
Snamaycush_8399	41	36
Snamaycush_8400	24	20
Snamaycush_8401	4	4
Snamaycush_8402	37	37
Snamaycush_8403	345	403
Snamaycush_8404	4	5
Snamaycush_8405	3	7
Snamaycush_8406	46	45
Snamaycush_8407	17	11
Snamaycush_8408	2	14
Snamaycush_8409	2256	2355
Snamaycush_8410	4	5
Snamaycush_8411	24	7
Snamaycush_8412	5082	4687
Snamaycush_8413	3	0
Snamaycush_8414	20	10
Snamaycush_8415	10	12
Snamaycush_8416	136	111
Snamaycush_8417	4	7
Snamaycush_8418	9	12
Snamaycush_8419	4	1
Snamaycush_8420	176	166
Snamaycush_8421	1	0
Snamaycush_8422	43	39
Snamaycush_8423	9	4
Snamaycush_8424	614	538
Snamaycush_8425	89	49
Snamaycush_8426	17	15
Snamaycush_8427	1	1
Snamaycush_8428	37	20
Snamaycush_8429	8	8
Snamaycush_8430	27	28
Snamaycush_8431	19	23
Snamaycush_8432	34	35
Snamaycush_8433	6	3
Snamaycush_8434	11	3
Snamaycush_8435	168	101
Snamaycush_8436	7	6
Snamaycush_8437	3	1
Snamaycush_8438	6	5
Snamaycush_8439	17	22
Snamaycush_8440	36	29
Snamaycush_8441	133	114
Snamaycush_8442	50	52
Snamaycush_8443	154	114
Snamaycush_8444	61	57
Snamaycush_8445	42	39
Snamaycush_8446	133	107
Snamaycush_8447	226103	167048
Snamaycush_8448	1025	820
Snamaycush_8449	215610	183491
Snamaycush_8450	5529	3451
Snamaycush_8451	238	205
Snamaycush_8452	399	334
Snamaycush_8453	0	1
Snamaycush_8454	40	42
Snamaycush_8455	919	842
Snamaycush_8456	172	184
Snamaycush_8457	14	5
Snamaycush_8458	74	75
Snamaycush_8459	0	1
Snamaycush_8460	7	9
Snamaycush_8461	25201	14404
Snamaycush_8462	30	32
Snamaycush_8463	39	31
Snamaycush_8464	35	23
Snamaycush_8465	812	499
Snamaycush_8466	14	7
Snamaycush_8467	126	115
Snamaycush_8468	36	19
Snamaycush_8469	254	201
Snamaycush_8470	95	60
Snamaycush_8471	18	7
Snamaycush_8472	19	11
Snamaycush_8473	13	13
Snamaycush_8474	31	22
Snamaycush_8475	2380	2029
Snamaycush_8476	40	28
Snamaycush_8477	15	15
Snamaycush_8478	48	38
Snamaycush_8479	13	10
Snamaycush_8480	3008	2064
Snamaycush_8481	1825	2081
Snamaycush_8482	195	169
Snamaycush_8483	171	153
Snamaycush_8484	0	0
Snamaycush_8485	17	16
Snamaycush_8486	7	3
Snamaycush_8487	63	42
Snamaycush_8488	38	65
Snamaycush_8489	2617	1895
Snamaycush_8490	66	63
Snamaycush_8491	42751	46578
Snamaycush_8492	15	21
Snamaycush_8493	13	10
Snamaycush_8494	207	180
Snamaycush_8495	5362	6319
Snamaycush_8496	50	52
Snamaycush_8497	13	6
Snamaycush_8498	120	103
Snamaycush_8499	4	3
Snamaycush_8500	20	15
Snamaycush_8501	75	70
Snamaycush_8502	223	196
Snamaycush_8503	25	28
Snamaycush_8504	13	9
Snamaycush_8505	152	139
Snamaycush_8506	49	32
Snamaycush_8507	371	272
Snamaycush_8508	40	41
Snamaycush_8509	0	1
Snamaycush_8510	8	8
Snamaycush_8511	12011	11351
Snamaycush_8512	35	28
Snamaycush_8513	10	9
Snamaycush_8514	28	26
Snamaycush_8515	51	52
Snamaycush_8516	13	14
Snamaycush_8517	37	32
Snamaycush_8518	25	18
Snamaycush_8519	3580	3204
Snamaycush_8520	103	89
Snamaycush_8521	54	33
Snamaycush_8522	162	124
Snamaycush_8523	43	66
Snamaycush_8524	17	17
Snamaycush_8525	348	282
Snamaycush_8526	33	32
Snamaycush_8527	41	29
Snamaycush_8528	265	140
Snamaycush_8529	150	124
Snamaycush_8530	32	47
Snamaycush_8531	9	10
Snamaycush_8532	69	56
Snamaycush_8533	0	0
Snamaycush_8534	175	159
Snamaycush_8535	0	0
Snamaycush_8536	15799	11380
Snamaycush_8537	101	98
Snamaycush_8538	24	17
Snamaycush_8539	0	0
Snamaycush_8540	309	210
Snamaycush_8541	1	3
Snamaycush_8542	122	74
Snamaycush_8543	111	82
Snamaycush_8544	49	44
Snamaycush_8545	666	561
Snamaycush_8546	20	22
Snamaycush_8547	10	12
Snamaycush_8548	14	8
Snamaycush_8549	47	25
Snamaycush_8550	9	9
Snamaycush_8551	11	22
Snamaycush_8552	1307	1464
Snamaycush_8553	2	0
Snamaycush_8554	16	40
Snamaycush_8555	2	5
Snamaycush_8556	56	55
Snamaycush_8557	2	1
Snamaycush_8558	39	18
Snamaycush_8559	1675	1628
Snamaycush_8560	0	0
Snamaycush_8561	77	71
Snamaycush_8562	8	9
Snamaycush_8563	19	17
Snamaycush_8564	2	2
Snamaycush_8565	17	26
Snamaycush_8566	33	17
Snamaycush_8567	18	17
Snamaycush_8568	4	2
Snamaycush_8569	46	41
Snamaycush_8570	61	67
Snamaycush_8571	99	66
Snamaycush_8572	12	13
Snamaycush_8573	51	724
Snamaycush_8574	36	27
Snamaycush_8575	18	10
Snamaycush_8576	527	591
Snamaycush_8577	359	317
Snamaycush_8578	14	15
Snamaycush_8579	1285	1394
Snamaycush_8580	4006	2962
Snamaycush_8581	1	3
Snamaycush_8582	118	102
Snamaycush_8583	10	10
Snamaycush_8584	3	7
Snamaycush_8585	424	392
Snamaycush_8586	43	26
Snamaycush_8587	397	309
Snamaycush_8588	22	9
Snamaycush_8589	307	309
Snamaycush_8590	54	57
Snamaycush_8591	26	28
Snamaycush_8592	44	33
Snamaycush_8593	5	4
Snamaycush_8594	31	26
Snamaycush_8595	52	41
Snamaycush_8596	2	2
Snamaycush_8597	6573	5321
Snamaycush_8598	95	67
Snamaycush_8599	16	12
Snamaycush_8600	68	41
Snamaycush_8601	115	112
Snamaycush_8602	0	2
Snamaycush_8603	25	22
Snamaycush_8604	16	10
Snamaycush_8605	3	2
Snamaycush_8606	12	18
Snamaycush_8607	702	386
Snamaycush_8608	35	24
Snamaycush_8609	7097	4421
Snamaycush_8610	757	735
Snamaycush_8611	31	16
Snamaycush_8612	206	169
Snamaycush_8613	21	15
Snamaycush_8614	108	123
Snamaycush_8615	1	2
Snamaycush_8616	1754	1792
Snamaycush_8617	9	10
Snamaycush_8618	97	87
Snamaycush_8619	720	641
Snamaycush_8620	133	125
Snamaycush_8621	482	466
Snamaycush_8622	59	58
Snamaycush_8623	35	25
Snamaycush_8624	447	474
Snamaycush_8625	6	6
Snamaycush_8626	0	1
Snamaycush_8627	139	96
Snamaycush_8628	98	76
Snamaycush_8629	101	72
Snamaycush_8630	651	542
Snamaycush_8631	29	15
Snamaycush_8632	22	17
Snamaycush_8633	6	11
Snamaycush_8634	4	2
Snamaycush_8635	261	212
Snamaycush_8636	529	441
Snamaycush_8637	288	251
Snamaycush_8638	12	8
Snamaycush_8639	184	231
Snamaycush_8640	1053	713
Snamaycush_8641	1	0
Snamaycush_8642	41	31
Snamaycush_8643	5	6
Snamaycush_8644	124	132
Snamaycush_8645	1311	1019
Snamaycush_8646	2	0
Snamaycush_8647	45	39
Snamaycush_8648	62	57
Snamaycush_8649	261419	174757
Snamaycush_8650	94	50
Snamaycush_8651	24586	27214
Snamaycush_8652	6082	4731
Snamaycush_8653	238	254
Snamaycush_8654	18	8
Snamaycush_8655	69997	73296
Snamaycush_8656	554	356
Snamaycush_8657	0	6
Snamaycush_8658	0	0
Snamaycush_8659	11	11
Snamaycush_8660	54	30
Snamaycush_8661	211	162
Snamaycush_8662	155	58
Snamaycush_8663	2	7
Snamaycush_8664	72	35
Snamaycush_8665	21	15
Snamaycush_8666	200	153
Snamaycush_8667	2	3
Snamaycush_8668	753	553
Snamaycush_8669	2	0
Snamaycush_8670	242	246
Snamaycush_8671	10	8
Snamaycush_8672	8	7
Snamaycush_8673	605	489
Snamaycush_8674	40	20
Snamaycush_8675	13	10
Snamaycush_8676	1	1
Snamaycush_8677	20	16
Snamaycush_8678	1455	1217
Snamaycush_8679	80	58
Snamaycush_8680	2	0
Snamaycush_8681	13	6
Snamaycush_8682	185	115
Snamaycush_8683	24	35
Snamaycush_8684	63	43
Snamaycush_8685	29	33
Snamaycush_8686	197	174
Snamaycush_8687	14	8
Snamaycush_8688	607	443
Snamaycush_8689	15	14
Snamaycush_8690	8	9
Snamaycush_8691	140	111
Snamaycush_8692	253	243
Snamaycush_8693	120	104
Snamaycush_8694	26	10
Snamaycush_8695	7923	4972
Snamaycush_8696	0	1
Snamaycush_8697	44	30
Snamaycush_8698	775	578
Snamaycush_8699	1	2
Snamaycush_8700	32	27
Snamaycush_8701	8	5
Snamaycush_8702	18	10
Snamaycush_8703	1229	1458
Snamaycush_8704	10	16
Snamaycush_8705	236	371
Snamaycush_8706	90	85
Snamaycush_8707	31	34
Snamaycush_8708	7	6
Snamaycush_8709	1	0
Snamaycush_8710	854	565
Snamaycush_8711	949	589
Snamaycush_8712	2	2
Snamaycush_8713	812	700
Snamaycush_8714	128	134
Snamaycush_8715	45	26
Snamaycush_8716	36	20
Snamaycush_8717	1075	996
Snamaycush_8718	5	5
Snamaycush_8719	3	1
Snamaycush_8720	13	14
Snamaycush_8721	13	16
Snamaycush_8722	383	294
Snamaycush_8723	45	40
Snamaycush_8724	4584	3387
Snamaycush_8725	22	25
Snamaycush_8726	3055	2370
Snamaycush_8727	0	3
Snamaycush_8728	161	131
Snamaycush_8729	36	83
Snamaycush_8730	221	167
Snamaycush_8731	4	2
Snamaycush_8732	139	112
Snamaycush_8733	6	5
Snamaycush_8734	1	1
Snamaycush_8735	3923	3095
Snamaycush_8736	193	460
Snamaycush_8737	14	5
Snamaycush_8738	64	41
Snamaycush_8739	88	77
Snamaycush_8740	40	26
Snamaycush_8741	5	3
Snamaycush_8742	368	216
Snamaycush_8743	4	4
Snamaycush_8744	1	1
Snamaycush_8745	85	55
Snamaycush_8746	294	188
Snamaycush_8747	2	1
Snamaycush_8748	171	142
Snamaycush_8749	18	14
Snamaycush_8750	3	1
Snamaycush_8751	50	50
Snamaycush_8752	134	106
Snamaycush_8753	15	16
Snamaycush_8754	66	38
Snamaycush_8755	3	2
Snamaycush_8756	62	39
Snamaycush_8757	5	9
Snamaycush_8758	56	56
Snamaycush_8759	30	14
Snamaycush_8760	27	30
Snamaycush_8761	478	166
Snamaycush_8762	8	3
Snamaycush_8763	24	22
Snamaycush_8764	560	373
Snamaycush_8765	1311	822
Snamaycush_8766	6	7
Snamaycush_8767	1	2
Snamaycush_8768	2	2
Snamaycush_8769	0	1
Snamaycush_8770	13	1
Snamaycush_8771	6	3
Snamaycush_8772	1	5
Snamaycush_8773	54	47
Snamaycush_8774	53	67
Snamaycush_8775	80	113
Snamaycush_8776	2	7
Snamaycush_8777	324	385
Snamaycush_8778	18	28
Snamaycush_8779	17	28
Snamaycush_8780	27	19
Snamaycush_8781	274	212
Snamaycush_8782	47	26
Snamaycush_8783	56	59
Snamaycush_8784	2375	2050
Snamaycush_8785	76	73
Snamaycush_8786	7	19
Snamaycush_8787	16	15
Snamaycush_8788	4	0
Snamaycush_8789	588	409
Snamaycush_8790	8	5
Snamaycush_8791	12	5
Snamaycush_8792	18	14
Snamaycush_8793	2	3
Snamaycush_8794	1843	2585
Snamaycush_8795	35	21
Snamaycush_8796	104	80
Snamaycush_8797	243	170
Snamaycush_8798	83	70
Snamaycush_8799	396	364
Snamaycush_8800	38	32
Snamaycush_8801	85	53
Snamaycush_8802	497	386
Snamaycush_8803	25	13
Snamaycush_8804	25	25
Snamaycush_8805	36	42
Snamaycush_8806	3	2
Snamaycush_8807	11	8
Snamaycush_8808	1	0
Snamaycush_8809	2	0
Snamaycush_8810	409	380
Snamaycush_8811	485	397
Snamaycush_8812	42	33
Snamaycush_8813	1	4
Snamaycush_8814	1	6
Snamaycush_8815	8	6
Snamaycush_8816	15	24
Snamaycush_8817	3	0
Snamaycush_8818	14	9
Snamaycush_8819	18	21
Snamaycush_8820	16	9
Snamaycush_8821	5	6
Snamaycush_8822	1965	2419
Snamaycush_8823	9	5
Snamaycush_8824	1	1
Snamaycush_8825	411	354
Snamaycush_8826	1	3
Snamaycush_8827	1468	1079
Snamaycush_8828	45	40
Snamaycush_8829	2	4
Snamaycush_8830	9	14
Snamaycush_8831	0	1
Snamaycush_8832	2	2
Snamaycush_8833	567	357
Snamaycush_8834	10	6
Snamaycush_8835	49	38
Snamaycush_8836	8	9
Snamaycush_8837	36855	29019
Snamaycush_8838	8	33
Snamaycush_8839	34	42
Snamaycush_8840	0	0
Snamaycush_8841	8	4
Snamaycush_8842	5	2
Snamaycush_8843	1	2
Snamaycush_8844	19	26
Snamaycush_8845	275	237
Snamaycush_8846	43	37
Snamaycush_8847	186	117
Snamaycush_8848	2079	1492
Snamaycush_8849	4092	3262
Snamaycush_8850	3	3
Snamaycush_8851	12	40
Snamaycush_8852	77	62
Snamaycush_8853	266	186
Snamaycush_8854	0	0
Snamaycush_8855	106	89
Snamaycush_8856	4623	5582
Snamaycush_8857	8	8
Snamaycush_8858	86	109
Snamaycush_8859	12	7
Snamaycush_8860	105	79
Snamaycush_8861	7	4
Snamaycush_8862	37	24
Snamaycush_8863	9	7
Snamaycush_8864	1790	1351
Snamaycush_8865	350	241
Snamaycush_8866	359	420
Snamaycush_8867	39	31
Snamaycush_8868	1	0
Snamaycush_8869	163	189
Snamaycush_8870	65	106
Snamaycush_8871	25	18
Snamaycush_8872	216	355
Snamaycush_8873	3	5
Snamaycush_8874	27	40
Snamaycush_8875	28	11
Snamaycush_8876	52	52
Snamaycush_8877	3859	2793
Snamaycush_8878	3	5
Snamaycush_8879	174	145
Snamaycush_8880	40	19
Snamaycush_8881	8	1
Snamaycush_8882	9	1
Snamaycush_8883	14	12
Snamaycush_8884	400	452
Snamaycush_8885	30	38
Snamaycush_8886	210	224
Snamaycush_8887	436	357
Snamaycush_8888	15	18
Snamaycush_8889	40	36
Snamaycush_8890	174	120
Snamaycush_8891	1	9
Snamaycush_8892	5	27
Snamaycush_8893	13	6
Snamaycush_8894	0	0
Snamaycush_8895	589	460
Snamaycush_8896	56	44
Snamaycush_8897	40	28
Snamaycush_8898	1	1
Snamaycush_8899	87	81
Snamaycush_8900	11	8
Snamaycush_8901	188	157
Snamaycush_8902	46	29
Snamaycush_8903	4400	3980
Snamaycush_8904	8351	7906
Snamaycush_8905	1	4
Snamaycush_8906	136	101
Snamaycush_8907	15	9
Snamaycush_8908	9	14
Snamaycush_8909	7944	6825
Snamaycush_8910	8	7
Snamaycush_8911	352	265
Snamaycush_8912	494	433
Snamaycush_8913	6	5
Snamaycush_8914	33	20
Snamaycush_8915	48	28
Snamaycush_8916	17	20
Snamaycush_8917	23	24
Snamaycush_8918	0	0
Snamaycush_8919	21	10
Snamaycush_8920	31	50
Snamaycush_8921	0	4
Snamaycush_8922	5	8
Snamaycush_8923	6	7
Snamaycush_8924	126	109
Snamaycush_8925	0	2
Snamaycush_8926	22	27
Snamaycush_8927	429	583
Snamaycush_8928	1	2
Snamaycush_8929	15	11
Snamaycush_8930	8	6
Snamaycush_8931	18	18
Snamaycush_8932	1540	1085
Snamaycush_8933	23	13
Snamaycush_8934	141	80
Snamaycush_8935	55	28
Snamaycush_8936	84	93
Snamaycush_8937	42	34
Snamaycush_8938	18	16
Snamaycush_8939	0	1
Snamaycush_8940	0	0
Snamaycush_8941	15	13
Snamaycush_8942	7	5
Snamaycush_8943	723	603
Snamaycush_8944	0	1
Snamaycush_8945	8	3
Snamaycush_8946	124	117
Snamaycush_8947	0	1
Snamaycush_8948	570	580
Snamaycush_8949	19	18
Snamaycush_8950	44	20
Snamaycush_8951	253	402
Snamaycush_8952	303	302
Snamaycush_8953	2	2
Snamaycush_8954	5	12
Snamaycush_8955	17	19
Snamaycush_8956	13	13
Snamaycush_8957	67	54
Snamaycush_8958	63	66
Snamaycush_8959	157	110
Snamaycush_8960	5	5
Snamaycush_8961	39	43
Snamaycush_8962	4	4
Snamaycush_8963	9	6
Snamaycush_8964	3	2
Snamaycush_8965	57	27
Snamaycush_8966	90	62
Snamaycush_8967	1757	1344
Snamaycush_8968	1	5
Snamaycush_8969	5261	4190
Snamaycush_8970	39	36
Snamaycush_8971	3	1
Snamaycush_8972	0	0
Snamaycush_8973	0	1
Snamaycush_8974	9	3
Snamaycush_8975	33	28
Snamaycush_8976	34	41
Snamaycush_8977	1	0
Snamaycush_8978	2	2
Snamaycush_8979	489	500
Snamaycush_8980	124	76
Snamaycush_8981	27	39
Snamaycush_8982	32	47
Snamaycush_8983	1	0
Snamaycush_8984	0	0
Snamaycush_8985	18	23
Snamaycush_8986	17	12
Snamaycush_8987	27	30
Snamaycush_8988	2	3
Snamaycush_8989	8	8
Snamaycush_8990	489	416
Snamaycush_8991	2	4
Snamaycush_8992	1066	1045
Snamaycush_8993	290	243
Snamaycush_8994	2	2
Snamaycush_8995	47	55
Snamaycush_8996	6	3
Snamaycush_8997	42	30
Snamaycush_8998	6	5
Snamaycush_8999	360	244
Snamaycush_9000	196	119
Snamaycush_9001	19	24
Snamaycush_9002	536	416
Snamaycush_9003	280	307
Snamaycush_9004	92	117
Snamaycush_9005	4349	3677
Snamaycush_9006	306	331
Snamaycush_9007	120	58
Snamaycush_9008	50	46
Snamaycush_9009	64	58
Snamaycush_9010	410	337
Snamaycush_9011	19	25
Snamaycush_9012	80	101
Snamaycush_9013	1	1
Snamaycush_9014	130	110
Snamaycush_9015	2	0
Snamaycush_9016	46	59
Snamaycush_9017	480	459
Snamaycush_9018	637	448
Snamaycush_9019	123	157
Snamaycush_9020	50	67
Snamaycush_9021	5	3
Snamaycush_9022	127	95
Snamaycush_9023	9	4
Snamaycush_9024	25	24
Snamaycush_9025	14	10
Snamaycush_9026	17	22
Snamaycush_9027	21	21
Snamaycush_9028	20	10
Snamaycush_9029	5	7
Snamaycush_9030	3	0
Snamaycush_9031	1381	1240
Snamaycush_9032	4	2
Snamaycush_9033	576	475
Snamaycush_9034	85	73
Snamaycush_9035	15	3
Snamaycush_9036	7361	5027
Snamaycush_9037	13	15
Snamaycush_9038	7	4
Snamaycush_9039	4	4
Snamaycush_9040	45	64
Snamaycush_9041	54	63
Snamaycush_9042	20	24
Snamaycush_9043	50	47
Snamaycush_9044	1916	1536
Snamaycush_9045	54	43
Snamaycush_9046	3	2
Snamaycush_9047	5	3
Snamaycush_9048	7	12
Snamaycush_9049	82	54
Snamaycush_9050	227	142
Snamaycush_9051	8	11
Snamaycush_9052	6607	3954
Snamaycush_9053	0	1
Snamaycush_9054	0	0
Snamaycush_9055	0	0
Snamaycush_9056	37	26
Snamaycush_9057	0	0
Snamaycush_9058	39	33
Snamaycush_9059	28	8
Snamaycush_9060	67	31
Snamaycush_9061	4	8
Snamaycush_9062	2	2
Snamaycush_9063	35	21
Snamaycush_9064	6	7
Snamaycush_9065	5	9
Snamaycush_9066	10	4
Snamaycush_9067	28	17
Snamaycush_9068	1	4
Snamaycush_9069	9	9
Snamaycush_9070	16	5
Snamaycush_9071	14	3
Snamaycush_9072	9	4
Snamaycush_9073	3	9
Snamaycush_9074	0	3
Snamaycush_9075	10	9
Snamaycush_9076	0	0
Snamaycush_9077	3800	2809
Snamaycush_9078	12	18
Snamaycush_9079	92	60
Snamaycush_9080	18	7
Snamaycush_9081	14	21
Snamaycush_9082	11	4
Snamaycush_9083	0	0
Snamaycush_9084	30	35
Snamaycush_9085	1	1
