Contig	FOUR	THOUS
ruditapes_c25752	24	6
ruditapes_c25753	1	1
ruditapes_c25754	6	0
ruditapes_c25755	41	55
ruditapes_c25759	58	34
ruditapes_c2576	133	303
ruditapes_c25760	47	36
ruditapes_c25761	68	21
ruditapes_c25762	7	8
ruditapes_c25763	3	5
ruditapes_c25764	0	0
ruditapes_c25766	18	9
ruditapes_c25767	75	57
ruditapes_c25768	11	0
ruditapes_c25769	4	0
ruditapes_c2577	557	415
ruditapes_c25770	0	0
ruditapes_c25771	47	8
ruditapes_c25772	4	0
ruditapes_c25773	150	180
ruditapes_c25774	13	0
ruditapes_c25775	11	0
ruditapes_c25778	7	0
ruditapes_c2578	1	0
ruditapes_c25781	1	0
ruditapes_c25782	47	33
ruditapes_c25784	0	0
ruditapes_c25785	17	3
ruditapes_c25786	0	0
ruditapes_c25787	10	5
ruditapes_c25788	36	17
ruditapes_c25789	256	132
ruditapes_c25790	26	41
ruditapes_c25791	0	2
ruditapes_c25792	2	0
ruditapes_c25793	1	3
ruditapes_c25794	2	0
ruditapes_c25795	0	0
ruditapes_c25796	0	0
ruditapes_c25797	20	35
ruditapes_c25799	388	451
ruditapes_c258	558	480
ruditapes_c25801	7	21
ruditapes_c25802	17	33
ruditapes_c25804	29	39
ruditapes_c25806	6	0
ruditapes_c25809	25	20
ruditapes_c25811	0	0
ruditapes_c25812	0	0
ruditapes_c25813	0	0
ruditapes_c25814	67	40
ruditapes_c25816	16	13
ruditapes_c25817	18	4
ruditapes_c25819	129	82
ruditapes_c25820	0	0
ruditapes_c25821	56	14
ruditapes_c25822	2	0
ruditapes_c25823	38	21
ruditapes_c25824	62	60
ruditapes_c25825	0	0
ruditapes_c25827	4	0
ruditapes_c25828	1	2
ruditapes_c25829	103	84
ruditapes_c2583	0	0
ruditapes_c25830	73	29
ruditapes_c25831	39	42
ruditapes_c25832	0	0
ruditapes_c25833	55	36
ruditapes_c25835	189	166
ruditapes_c25838	0	0
ruditapes_c25839	1	1
ruditapes_c25840	0	5
ruditapes_c25841	110	166
ruditapes_c25842	281	109
ruditapes_c25845	0	0
ruditapes_c25846	16	18
ruditapes_c25847	30	34
ruditapes_c2585	0	3
ruditapes_c25850	21	4
ruditapes_c25851	1	18
ruditapes_c25855	13	10
ruditapes_c25856	1	0
ruditapes_c25857	53	39
ruditapes_c25858	5	32
ruditapes_c25859	1	12
ruditapes_c2586	6	2
ruditapes_c25860	16	21
ruditapes_c25861	69	74
ruditapes_c25862	5	5
ruditapes_c25863	0	0
ruditapes_c25864	29	67
ruditapes_c25867	0	0
ruditapes_c25869	48	12
ruditapes_c2587	19	18
ruditapes_c25870	37	18
ruditapes_c25871	46	50
ruditapes_c25873	12	33
ruditapes_c25874	16	4
ruditapes_c25875	8	12
ruditapes_c25876	58	38
ruditapes_c25878	52	27
ruditapes_c25879	0	4
ruditapes_c25880	0	0
ruditapes_c25881	1	0
ruditapes_c25882	94	36
ruditapes_c25883	13	6
ruditapes_c25884	116	50
ruditapes_c25886	408	268
ruditapes_c25887	1	2
ruditapes_c25888	0	0
ruditapes_c25889	0	1
ruditapes_c2589	1011	562
ruditapes_c25890	76	65
ruditapes_c25893	0	0
ruditapes_c25894	8	14
ruditapes_c25896	471	343
ruditapes_c25897	96	38
ruditapes_c25898	129	203
ruditapes_c25899	174	80
ruditapes_c259	216	137
ruditapes_c2590	4	0
ruditapes_c25900	0	0
ruditapes_c25901	34	23
ruditapes_c25902	9	10
ruditapes_c25903	99	108
ruditapes_c25905	13	14
ruditapes_c25906	0	0
ruditapes_c25907	1	0
ruditapes_c25908	2	1
ruditapes_c25910	191	334
ruditapes_c25911	434	349
ruditapes_c25912	16	18
ruditapes_c25914	168	382
ruditapes_c25915	29	24
ruditapes_c25917	43	14
ruditapes_c25918	51	24
ruditapes_c25919	12	1
ruditapes_c25920	12	8
ruditapes_c25921	1	23
ruditapes_c25922	129	65
ruditapes_c25923	33	31
ruditapes_c25924	14	0
ruditapes_c25925	1	0
ruditapes_c25926	0	0
ruditapes_c25927	0	0
ruditapes_c25928	22	0
ruditapes_c25929	21	20
ruditapes_c25931	61	12
ruditapes_c25932	5	11
ruditapes_c25933	2	4
ruditapes_c25934	6	6
ruditapes_c25935	484	435
ruditapes_c25936	117	91
ruditapes_c25937	2	16
ruditapes_c2594	344	156
ruditapes_c25941	306	171
ruditapes_c25942	346	280
ruditapes_c25944	7	5
ruditapes_c25945	0	1
ruditapes_c25946	29	11
ruditapes_c25947	38	131
ruditapes_c25948	0	1
ruditapes_c25949	2	1
ruditapes_c2595	9	14
ruditapes_c25950	0	0
ruditapes_c25951	14	0
ruditapes_c25952	11	8
ruditapes_c25953	1	2
ruditapes_c25954	182	118
ruditapes_c25955	10	4
ruditapes_c25956	94	90
ruditapes_c25957	0	2
ruditapes_c25958	83	74
ruditapes_c25959	15	58
ruditapes_c25961	0	0
ruditapes_c25963	7	10
ruditapes_c25964	0	0
ruditapes_c25966	22	17
ruditapes_c25967	92	62
ruditapes_c25968	5	2
ruditapes_c25970	43	9
ruditapes_c25971	27	11
ruditapes_c25974	3	4
ruditapes_c25975	29	36
ruditapes_c25976	102	63
ruditapes_c25977	11	8
ruditapes_c25978	0	0
ruditapes_c25979	3	0
ruditapes_c2598	131	42
ruditapes_c25981	16	26
ruditapes_c25982	18	4
ruditapes_c25983	13	17
ruditapes_c25984	0	3
ruditapes_c25985	7	6
ruditapes_c25986	0	0
ruditapes_c25987	0	2
ruditapes_c25988	5	7
ruditapes_c25989	5	2
ruditapes_c25990	0	0
ruditapes_c25991	43	32
ruditapes_c25993	0	0
ruditapes_c25994	39	9
ruditapes_c25996	32	28
ruditapes_c25997	209	153
ruditapes_c25998	0	0
ruditapes_c26	389	271
ruditapes_c2600	3007	1679
ruditapes_c26000	10	7
ruditapes_c26001	0	0
ruditapes_c26002	134	119
ruditapes_c26003	55	47
ruditapes_c26006	473	659
ruditapes_c26008	24	22
ruditapes_c26009	23	8
ruditapes_c2601	310	329
ruditapes_c26010	2	0
ruditapes_c26011	35	15
ruditapes_c26012	2	3
ruditapes_c26014	10	0
ruditapes_c26015	30	16
ruditapes_c26017	419	200
ruditapes_c26018	36	43
ruditapes_c26021	371	381
ruditapes_c26024	0	0
ruditapes_c26026	1	1
ruditapes_c26030	7	0
ruditapes_c26031	4	0
ruditapes_c26034	96	70
ruditapes_c26035	4	0
ruditapes_c26039	0	3
ruditapes_c26041	57	115
ruditapes_c26042	966	1125
ruditapes_c26045	6	6
ruditapes_c26049	1080	6137
ruditapes_c2605	48	57
ruditapes_c26050	45	7
ruditapes_c26051	24	42
ruditapes_c26052	84	12
ruditapes_c26053	6	4
ruditapes_c26054	141	43
ruditapes_c26057	0	0
ruditapes_c26058	57	58
ruditapes_c26059	2	6
ruditapes_c26061	32	17
ruditapes_c26063	31	79
ruditapes_c26064	234	115
ruditapes_c26065	42	33
ruditapes_c26066	4	6
ruditapes_c26067	129	110
ruditapes_c26068	9	0
ruditapes_c26069	0	0
ruditapes_c26070	0	0
ruditapes_c26072	3	1
ruditapes_c26073	11	18
ruditapes_c26074	124	46
ruditapes_c26075	26	8
ruditapes_c26077	26	16
ruditapes_c26078	293	160
ruditapes_c26079	0	0
ruditapes_c2608	5	0
ruditapes_c26080	5	11
ruditapes_c26081	12	0
ruditapes_c26082	0	0
ruditapes_c26083	112	90
ruditapes_c26085	71	23
ruditapes_c26086	51	48
ruditapes_c26087	0	3
ruditapes_c26088	0	0
ruditapes_c26089	49	0
ruditapes_c2609	96	39
ruditapes_c26090	117	100
ruditapes_c26091	2	7
ruditapes_c26092	3	0
ruditapes_c26093	5	0
ruditapes_c26095	0	1
ruditapes_c26096	29	52
ruditapes_c26097	41	31
ruditapes_c26098	0	0
ruditapes_c26099	38	20
ruditapes_c2610	26	9
ruditapes_c26100	3	3
ruditapes_c26102	1	2
ruditapes_c26103	49	37
ruditapes_c26104	1	0
ruditapes_c26106	1	0
ruditapes_c26108	95	45
ruditapes_c26109	0	0
ruditapes_c2611	28	24
ruditapes_c26110	71	7
ruditapes_c26111	0	5
ruditapes_c26112	5	0
ruditapes_c26114	8	0
ruditapes_c26116	35	17
ruditapes_c26117	7	16
ruditapes_c26118	59	56
ruditapes_c26119	0	0
ruditapes_c26121	3	0
ruditapes_c26123	0	3
ruditapes_c26124	4	3
ruditapes_c26126	14	38
ruditapes_c26128	1	1
ruditapes_c2613	141	219
ruditapes_c26130	3	5
ruditapes_c26131	58	45
ruditapes_c26132	120	108
ruditapes_c26133	48	109
ruditapes_c26134	32	11
ruditapes_c26137	148	125
ruditapes_c26138	46	12
ruditapes_c26139	11	3
ruditapes_c2614	20	15
ruditapes_c26140	18	16
ruditapes_c26141	97	94
ruditapes_c26142	121	27
ruditapes_c26143	25	50
ruditapes_c26144	0	0
ruditapes_c26146	142	88
ruditapes_c26147	12	1
ruditapes_c26148	1	5
ruditapes_c26150	5	4
ruditapes_c26151	109	31
ruditapes_c26152	297	233
ruditapes_c26154	0	0
ruditapes_c26156	36	7
ruditapes_c26158	474	320
ruditapes_c26159	201	129
ruditapes_c26160	262	348
ruditapes_c26162	25	17
ruditapes_c26164	28	40
ruditapes_c26165	4	0
ruditapes_c26167	7	15
ruditapes_c26169	20	38
ruditapes_c26170	2	0
ruditapes_c26171	2	0
ruditapes_c26172	26	22
ruditapes_c26173	5	0
ruditapes_c26174	2	2
ruditapes_c26176	2	2
ruditapes_c26177	3	2
ruditapes_c26178	0	1
ruditapes_c26179	310	210
ruditapes_c26181	5	0
ruditapes_c26184	1	0
ruditapes_c26185	15	11
ruditapes_c26186	0	1
ruditapes_c26187	8	3
ruditapes_c26190	0	0
ruditapes_c26191	12	6
ruditapes_c26192	1	0
ruditapes_c26194	0	0
ruditapes_c26195	35	49
ruditapes_c26196	1	0
ruditapes_c26197	0	0
ruditapes_c26198	4	0
ruditapes_c26199	4	1
ruditapes_c262	32	12
ruditapes_c2620	831	301
ruditapes_c26200	0	0
ruditapes_c26202	2	6
ruditapes_c26203	1	0
ruditapes_c26204	21	37
ruditapes_c26205	15	7
ruditapes_c26209	18	9
ruditapes_c2621	2	1
ruditapes_c26211	224	139
ruditapes_c26214	11	26
ruditapes_c26215	177	194
ruditapes_c26216	41	53
ruditapes_c26217	21	23
ruditapes_c26218	8	7
ruditapes_c26220	95	29
ruditapes_c26221	33	12
ruditapes_c26223	145	61
ruditapes_c26224	8	0
ruditapes_c26225	53	34
ruditapes_c26226	0	1
ruditapes_c26227	6	10
ruditapes_c26228	1	0
ruditapes_c26229	0	0
ruditapes_c2623	11	17
ruditapes_c26230	4	0
ruditapes_c26231	2	0
ruditapes_c26233	0	1
ruditapes_c26234	5	2
ruditapes_c26235	0	16
ruditapes_c26236	247	109
ruditapes_c26237	900	833
ruditapes_c26238	79	53
ruditapes_c26239	0	0
ruditapes_c26241	1	2
ruditapes_c26243	8	1
ruditapes_c26244	0	0
ruditapes_c26245	2	0
ruditapes_c26246	4	4
ruditapes_c26247	1	0
ruditapes_c26248	1	0
ruditapes_c2625	0	0
ruditapes_c26251	528	416
ruditapes_c26252	867	1098
ruditapes_c26253	162	119
ruditapes_c26254	75	69
ruditapes_c26255	1	0
ruditapes_c26256	28	27
ruditapes_c26257	1	0
ruditapes_c26258	13	1
ruditapes_c26259	37	20
ruditapes_c2626	245	62
ruditapes_c26260	65	60
ruditapes_c26262	154	121
ruditapes_c26264	76	114
ruditapes_c26265	194	77
ruditapes_c26266	40	13
ruditapes_c26267	0	0
ruditapes_c26268	0	2
ruditapes_c26270	0	1
ruditapes_c26271	50	126
ruditapes_c26273	14	45
ruditapes_c26274	39	45
ruditapes_c26275	140	63
ruditapes_c26276	6	5
ruditapes_c26277	0	0
ruditapes_c26278	2	5
ruditapes_c26279	0	0
ruditapes_c26282	26	11
ruditapes_c26283	2	0
ruditapes_c26284	0	0
ruditapes_c26285	12	8
ruditapes_c26286	26	27
ruditapes_c26287	1	19
ruditapes_c26288	4	1
ruditapes_c2629	62	41
ruditapes_c26290	964	351
ruditapes_c26291	3	6
ruditapes_c26292	1	0
ruditapes_c26294	12	22
ruditapes_c26295	3	0
ruditapes_c26296	1	18
ruditapes_c26297	0	0
ruditapes_c26300	1	8
ruditapes_c26301	92	36
ruditapes_c26302	0	8
ruditapes_c26303	0	21
ruditapes_c26304	91	62
ruditapes_c26305	25	0
ruditapes_c26306	0	6
ruditapes_c26309	0	1
ruditapes_c2631	37	17
ruditapes_c26310	0	0
ruditapes_c26312	25	23
ruditapes_c26314	421	374
ruditapes_c26315	162	144
ruditapes_c26317	5	0
ruditapes_c26318	0	2
ruditapes_c26320	1	8
ruditapes_c26321	13	8
ruditapes_c26322	11	7
ruditapes_c26323	17	0
ruditapes_c26324	147	45
ruditapes_c26325	111	62
ruditapes_c26328	1012	563
ruditapes_c26329	0	0
ruditapes_c2633	110	136
ruditapes_c26330	12	16
ruditapes_c26331	11	37
ruditapes_c26334	41	30
ruditapes_c26335	1	0
ruditapes_c26336	17	11
ruditapes_c26339	87	38
ruditapes_c2634	1357	780
ruditapes_c26340	1	4
ruditapes_c26341	8	7
ruditapes_c26342	13	2
ruditapes_c26343	17	18
ruditapes_c26344	18	1
ruditapes_c26345	0	0
ruditapes_c26348	17	27
ruditapes_c26349	18	151
ruditapes_c26350	12	1
ruditapes_c26351	0	0
ruditapes_c26353	0	0
ruditapes_c26354	0	9
ruditapes_c26355	59	27
ruditapes_c26357	40	13
ruditapes_c26359	15	9
ruditapes_c2636	242	106
ruditapes_c26362	0	0
ruditapes_c26363	0	0
ruditapes_c26364	134	50
ruditapes_c26367	3	23
ruditapes_c26368	56	88
ruditapes_c26369	14	11
ruditapes_c26370	4	0
ruditapes_c26371	0	0
ruditapes_c26374	0	2
ruditapes_c26375	144	109
ruditapes_c26377	0	0
ruditapes_c26378	7	28
ruditapes_c26379	31	0
ruditapes_c2638	7	11
ruditapes_c26381	0	0
ruditapes_c26382	5	8
ruditapes_c26383	8	0
ruditapes_c26384	0	3
ruditapes_c26385	136	146
ruditapes_c26386	6	24
ruditapes_c26387	152	52
ruditapes_c26388	0	1
ruditapes_c26389	8	0
ruditapes_c2639	109	53
ruditapes_c26391	91	50
ruditapes_c26393	0	7
ruditapes_c26394	90	34
ruditapes_c26396	10	0
ruditapes_c26397	33	15
ruditapes_c26399	4	3
ruditapes_c26400	203	78
ruditapes_c26401	8	1
ruditapes_c26402	15	12
ruditapes_c26403	24	13
ruditapes_c26405	1	2
ruditapes_c26407	116	40
ruditapes_c26408	81	116
ruditapes_c26409	124	21
ruditapes_c26410	0	0
ruditapes_c26411	25	26
ruditapes_c26412	38	51
ruditapes_c26413	40	38
ruditapes_c26414	1	1
ruditapes_c26415	189	98
ruditapes_c26417	62	44
ruditapes_c26418	160	27
ruditapes_c26419	13	0
ruditapes_c2642	77	23
ruditapes_c26421	1	0
ruditapes_c26422	121	80
ruditapes_c26423	48	38
ruditapes_c26424	15	28
ruditapes_c26427	16	2
ruditapes_c26428	4	8
ruditapes_c26429	1	0
ruditapes_c2643	10	9
ruditapes_c26430	10	16
ruditapes_c26431	0	0
ruditapes_c26435	0	2
ruditapes_c26436	0	0
ruditapes_c26437	78	39
ruditapes_c26438	62	65
ruditapes_c26439	5	5
ruditapes_c26440	3	12
ruditapes_c26441	6	0
ruditapes_c26442	33	25
ruditapes_c26444	7	0
ruditapes_c26445	0	0
ruditapes_c26447	4	3
ruditapes_c26449	22	6
ruditapes_c2645	526	248
ruditapes_c26450	40	15
ruditapes_c26452	22	19
ruditapes_c26453	203	270
ruditapes_c26454	6	2
ruditapes_c26455	10	6
ruditapes_c26456	0	0
ruditapes_c26458	158	101
ruditapes_c26459	1	4
ruditapes_c2646	22	3
ruditapes_c26460	2	0
ruditapes_c26461	18	5
ruditapes_c26462	9	0
ruditapes_c26463	0	0
ruditapes_c26464	42	32
ruditapes_c26465	0	3
ruditapes_c26467	37	27
ruditapes_c26469	24	26
ruditapes_c26470	0	0
ruditapes_c26471	611	903
ruditapes_c26472	0	1
ruditapes_c26474	2	0
ruditapes_c26475	0	0
ruditapes_c26476	7	5
ruditapes_c26479	121	54
ruditapes_c26480	5	1
ruditapes_c26481	0	0
ruditapes_c26482	12	10
ruditapes_c26483	0	0
ruditapes_c26484	216	241
ruditapes_c26485	97	65
ruditapes_c26488	0	0
ruditapes_c26489	38	9
ruditapes_c2649	372	200
ruditapes_c26491	24	2
ruditapes_c26492	0	0
ruditapes_c26495	36	44
ruditapes_c26496	123	114
ruditapes_c26498	161	264
ruditapes_c2650	22	6
ruditapes_c26500	10	16
ruditapes_c26501	2	0
ruditapes_c26502	4	0
ruditapes_c26504	2	0
ruditapes_c26505	0	0
ruditapes_c26507	77	54
ruditapes_c26508	107	44
ruditapes_c26509	0	0
ruditapes_c2651	672	382
ruditapes_c26510	7	7
ruditapes_c26511	106	86
ruditapes_c26513	1	3
ruditapes_c26514	78	68
ruditapes_c26515	0	21
ruditapes_c26516	24	74
ruditapes_c26517	224	160
ruditapes_c26518	75	48
ruditapes_c2652	1	4
ruditapes_c26521	23	33
ruditapes_c26524	0	1
ruditapes_c26525	26	12
ruditapes_c26526	0	2
ruditapes_c26527	4	0
ruditapes_c26528	0	0
ruditapes_c26529	0	0
ruditapes_c26530	0	3
ruditapes_c26531	28	19
ruditapes_c26532	72	46
ruditapes_c26533	7	0
ruditapes_c26535	116	55
ruditapes_c26536	0	0
ruditapes_c26537	288	231
ruditapes_c26538	25	5
ruditapes_c2654	59	141
ruditapes_c26540	5	5
ruditapes_c26541	0	0
ruditapes_c26542	2	0
ruditapes_c26543	0	0
ruditapes_c26544	1	0
ruditapes_c26547	55	34
ruditapes_c26549	13	5
ruditapes_c2655	121	67
ruditapes_c26551	9	29
ruditapes_c26552	0	1
ruditapes_c26553	29	10
ruditapes_c26555	15	108
ruditapes_c26556	2	0
ruditapes_c26558	178	79
ruditapes_c26559	24	9
ruditapes_c2656	72	41
ruditapes_c26560	62	68
ruditapes_c26562	3	0
ruditapes_c26563	86	16
ruditapes_c26564	50	19
ruditapes_c26565	43	15
ruditapes_c26566	0	0
ruditapes_c26568	0	0
ruditapes_c26569	0	0
ruditapes_c26570	0	0
ruditapes_c26571	15	5
ruditapes_c26574	1	0
ruditapes_c26576	0	0
ruditapes_c26577	81	94
ruditapes_c26578	0	0
ruditapes_c26579	1	1
ruditapes_c26580	6	3
ruditapes_c26581	57	30
ruditapes_c26582	50	76
ruditapes_c26583	67	29
ruditapes_c26584	19	3
ruditapes_c26585	12	0
ruditapes_c26586	11	0
ruditapes_c26587	0	0
ruditapes_c26589	163	195
ruditapes_c2659	1	0
ruditapes_c26590	0	4
ruditapes_c26591	25	12
ruditapes_c26593	11	10
ruditapes_c26596	29	69
ruditapes_c26598	2	3
ruditapes_c26599	51	19
ruditapes_c266	175	150
ruditapes_c2660	109	155
ruditapes_c26600	42	39
ruditapes_c26604	0	3
ruditapes_c26607	0	0
ruditapes_c26608	17	5
ruditapes_c26609	1	0
ruditapes_c2661	275	181
ruditapes_c26610	64	207
ruditapes_c26611	41	42
ruditapes_c26612	1	0
ruditapes_c26613	1	9
ruditapes_c26614	54	42
ruditapes_c26615	0	0
ruditapes_c26616	9	14
ruditapes_c26617	1	0
ruditapes_c26619	26	8
ruditapes_c2662	835	711
ruditapes_c26620	30	19
ruditapes_c26621	9	9
ruditapes_c26622	0	0
ruditapes_c26623	61	104
ruditapes_c26624	10	3
ruditapes_c26625	5	1
ruditapes_c26627	6	21
ruditapes_c26628	0	2
ruditapes_c26629	8	10
ruditapes_c26630	21	99
ruditapes_c26631	21	15
ruditapes_c26633	0	1
ruditapes_c26634	1	0
ruditapes_c26635	0	0
ruditapes_c26636	0	1
ruditapes_c26637	31	15
ruditapes_c26638	1	7
ruditapes_c26639	8	1
ruditapes_c26640	157	35
ruditapes_c26641	0	0
ruditapes_c26642	37	32
ruditapes_c26643	244	206
ruditapes_c26644	93	93
ruditapes_c26646	0	2
ruditapes_c26647	63	44
ruditapes_c26649	52	20
ruditapes_c26650	6	0
ruditapes_c26651	228	113
ruditapes_c26652	38	44
ruditapes_c26653	5	12
ruditapes_c26654	77	28
ruditapes_c26655	61	80
ruditapes_c26657	14	14
ruditapes_c26658	5	0
ruditapes_c2666	408	301
ruditapes_c26660	2	5
ruditapes_c26661	2	0
ruditapes_c26663	120	94
ruditapes_c26664	2	0
ruditapes_c26665	61	59
ruditapes_c26666	85	51
ruditapes_c26667	157	93
ruditapes_c26668	34	10
ruditapes_c26669	11	0
ruditapes_c26670	3	0
ruditapes_c26671	1	0
ruditapes_c26672	165	116
ruditapes_c26673	0	2
ruditapes_c26674	2	4
ruditapes_c26675	92	65
ruditapes_c26676	84	42
ruditapes_c26677	16	6
ruditapes_c26678	0	1
ruditapes_c26679	1	0
ruditapes_c26680	1	0
ruditapes_c26681	304	84
ruditapes_c26682	11	21
ruditapes_c26684	1	0
ruditapes_c26686	65	97
ruditapes_c26687	47	65
ruditapes_c26688	244	950
ruditapes_c26689	0	0
ruditapes_c2669	0	0
ruditapes_c26690	0	0
ruditapes_c26691	27	33
ruditapes_c26692	0	0
ruditapes_c26693	0	2
ruditapes_c26694	0	7
ruditapes_c26696	56	155
ruditapes_c26698	3	2
ruditapes_c26699	104	53
ruditapes_c267	1	0
ruditapes_c2670	5	0
ruditapes_c26700	19	22
ruditapes_c26701	0	0
ruditapes_c26702	0	0
ruditapes_c26703	55	57
ruditapes_c26707	18	15
ruditapes_c26708	1	0
ruditapes_c26709	0	0
ruditapes_c26710	38	23
ruditapes_c26711	4	1
ruditapes_c26712	74	86
ruditapes_c26713	254	121
ruditapes_c26714	89	37
ruditapes_c26715	4	0
ruditapes_c26716	165	117
ruditapes_c26718	0	1
ruditapes_c26720	5	1
ruditapes_c26722	112	35
ruditapes_c26724	0	8
ruditapes_c26725	0	0
ruditapes_c26726	99	37
ruditapes_c26727	2	8
ruditapes_c26728	13	11
ruditapes_c2673	6	0
ruditapes_c26730	11	0
ruditapes_c26731	0	0
ruditapes_c26732	10	14
ruditapes_c26733	10	0
ruditapes_c26735	82	55
ruditapes_c26737	3	5
ruditapes_c26738	32	24
ruditapes_c26740	2167	1163
ruditapes_c26741	169	227
ruditapes_c26742	105	28
ruditapes_c26743	0	0
ruditapes_c26744	0	0
ruditapes_c26745	7	11
ruditapes_c26746	0	0
ruditapes_c26748	463	541
ruditapes_c26749	1	0
ruditapes_c26750	26	14
ruditapes_c26751	0	0
ruditapes_c26752	237	159
ruditapes_c26753	29	24
ruditapes_c26754	8	26
ruditapes_c26755	6	0
ruditapes_c26758	136	189
ruditapes_c26760	47	37
ruditapes_c26761	8	9
ruditapes_c26762	4	16
ruditapes_c26763	13	15
ruditapes_c26765	8	3
ruditapes_c26766	883	595
ruditapes_c26767	0	7
ruditapes_c26769	515	1724
ruditapes_c2677	0	0
ruditapes_c26771	7	10
ruditapes_c26772	55	42
ruditapes_c26773	0	0
ruditapes_c26774	2	0
ruditapes_c26775	10	6
ruditapes_c26776	17	48
ruditapes_c26777	15	15
ruditapes_c26778	0	0
ruditapes_c26779	155	91
ruditapes_c26780	60	41
ruditapes_c26781	12	9
ruditapes_c26783	4	0
ruditapes_c26786	19	25
ruditapes_c26789	49	27
ruditapes_c26791	68	32
ruditapes_c26792	6	0
ruditapes_c26793	9	5
ruditapes_c26794	4	6
ruditapes_c26796	0	2
ruditapes_c26797	103	104
ruditapes_c26798	0	0
ruditapes_c26800	147	26
ruditapes_c26801	64	62
ruditapes_c26802	39	14
ruditapes_c26803	0	4
ruditapes_c26804	137	84
ruditapes_c26805	364	218
ruditapes_c26806	2	1
ruditapes_c26807	291	248
ruditapes_c26808	10	1
ruditapes_c26809	2	4
ruditapes_c2681	3	1
ruditapes_c26810	13	17
ruditapes_c26811	0	6
ruditapes_c26812	0	1
ruditapes_c26813	6	55
ruditapes_c26814	0	0
ruditapes_c26815	1	2
ruditapes_c26817	474	243
ruditapes_c26818	97	103
ruditapes_c26819	0	0
ruditapes_c26820	3	5
ruditapes_c26823	92	33
ruditapes_c26824	39	30
ruditapes_c26825	4	3
ruditapes_c26826	23	12
ruditapes_c26827	10	5
ruditapes_c26828	0	0
ruditapes_c26829	61	24
ruditapes_c26830	17	3
ruditapes_c26832	1072	211
ruditapes_c26834	27	101
ruditapes_c26835	0	0
ruditapes_c26838	119	135
ruditapes_c26839	106	105
ruditapes_c26840	0	0
ruditapes_c26841	2	0
ruditapes_c26842	0	0
ruditapes_c26844	22	26
ruditapes_c26845	51	27
ruditapes_c26846	2	3
ruditapes_c26847	70	42
ruditapes_c26848	0	0
ruditapes_c26849	127	190
ruditapes_c2685	0	0
ruditapes_c26850	58	52
ruditapes_c26852	0	0
ruditapes_c26854	11	77
ruditapes_c26855	2	0
ruditapes_c26856	25	40
ruditapes_c26857	10	0
ruditapes_c26858	8	7
ruditapes_c2686	94	62
ruditapes_c26861	30	43
ruditapes_c26862	183	375
ruditapes_c26863	10	26
ruditapes_c26864	1	7
ruditapes_c26867	11	3
ruditapes_c26868	6	2
ruditapes_c26869	0	0
ruditapes_c26870	348	251
ruditapes_c26871	8	0
ruditapes_c26872	4	0
ruditapes_c26873	0	0
ruditapes_c26874	4	8
ruditapes_c26875	116	54
ruditapes_c26876	0	1
ruditapes_c26877	163	62
ruditapes_c26878	0	0
ruditapes_c26879	41	14
ruditapes_c26880	35	8
ruditapes_c26884	7	0
ruditapes_c26885	0	0
ruditapes_c26886	64	43
ruditapes_c26887	86	23
ruditapes_c26888	12	15
ruditapes_c2689	18	20
ruditapes_c26891	23	0
ruditapes_c26892	437	565
ruditapes_c26893	0	0
ruditapes_c26895	0	0
ruditapes_c26898	8	0
ruditapes_c26899	46	55
ruditapes_c26901	0	0
ruditapes_c26904	218	108
ruditapes_c26905	81	9
ruditapes_c26906	10	15
ruditapes_c26907	50	17
ruditapes_c26908	0	0
ruditapes_c26911	2	0
ruditapes_c26912	2	5
ruditapes_c26913	24	24
ruditapes_c26914	18	16
ruditapes_c26915	30	46
ruditapes_c26917	3	25
ruditapes_c26918	0	0
ruditapes_c26921	0	0
ruditapes_c26922	59	25
ruditapes_c26923	0	0
ruditapes_c26924	0	0
ruditapes_c26925	0	0
ruditapes_c26926	2	0
ruditapes_c26927	0	0
ruditapes_c26928	7	5
ruditapes_c26931	0	1
ruditapes_c26932	38	1
ruditapes_c26933	0	0
ruditapes_c26934	0	0
ruditapes_c26935	0	0
ruditapes_c26936	39	27
ruditapes_c26937	3	5
ruditapes_c26938	37	36
ruditapes_c26939	24	23
ruditapes_c26940	45	4
ruditapes_c26941	3	0
ruditapes_c26942	5	10
ruditapes_c26944	4	0
ruditapes_c26945	1	0
ruditapes_c26946	0	2
ruditapes_c26947	131	99
ruditapes_c26948	43	61
ruditapes_c26949	15	39
ruditapes_c26950	12	4
ruditapes_c26952	9	13
ruditapes_c26953	50	22
ruditapes_c26954	7	4
ruditapes_c26957	3	0
ruditapes_c26958	10	0
ruditapes_c26960	5	24
ruditapes_c26962	106	139
ruditapes_c26963	8	10
ruditapes_c26968	21	45
ruditapes_c2697	0	0
ruditapes_c26970	132	41
ruditapes_c26971	109	109
ruditapes_c26972	14	0
ruditapes_c26973	3	0
ruditapes_c26974	0	0
ruditapes_c26975	5	0
ruditapes_c26976	4	10
ruditapes_c26977	0	0
ruditapes_c26978	1	0
ruditapes_c2698	307	95
ruditapes_c26981	4	0
ruditapes_c26982	2	0
ruditapes_c26983	2	2
ruditapes_c26984	0	0
ruditapes_c26985	5	6
ruditapes_c26986	58	76
ruditapes_c26987	0	0
ruditapes_c26988	52	42
ruditapes_c26989	0	0
ruditapes_c26992	0	0
ruditapes_c26993	0	0
ruditapes_c26994	0	8
ruditapes_c26995	1	11
